t,ID_Tag,x,y,z
7.6,1,3.54145596291417,7.2078415551686,6.24944706997877
7.7,1,3.36807907562148,7.2923633148572,6.15744358448025
7.8,1,3.25635635613551,7.51565483230103,6.01603102739658
7.9,1,3.0765811624818,7.61724713443892,5.8113413003138
8,1,2.84435256079884,7.87095527092573,5.51271016487337
8.1,1,2.90110045029419,7.96420027014221,5.28000879776713
8.2,1,2.77176471353084,8.2283838824354,4.92637094199993
8.3,1,2.51906502497774,8.26636384079865,4.75931746746002
8.4,1,2.41145619233465,8.46158499532105,4.77227942040599
8.5,1,2.21719662346447,8.63801692169987,4.43798445305977
8.6,1,2.09523697137888,8.57139475445102,4.44672004723367
8.7,1,1.86735807559432,8.66838809797785,4.55090506948405
8.8,1,1.73779259333668,8.47329770799207,4.61396217655608
8.9,1,1.41768131849766,8.30173942256188,4.67274591089086
9,1,1.19755555104357,8.19006341385293,4.884460286247
9.1,1,1.18429306392423,8.15185411725275,5.09823653852843
9.2,1,0.909246962331486,8.01204573638387,5.28752393489149
9.3,1,0.572261092187245,7.79131429042572,5.54533198119609
9.4,1,0.498375611829532,7.81401389382358,5.74868247287227
9.5,1,0.266698623500817,7.78921001132715,5.9641620687592
9.6,1,-0.162010634203293,7.78696695197261,6.08547194872093
9.7,1,-0.489510796642012,7.88913880696917,6.02289588368374
9.8,1,-0.736590149275596,7.93464627594598,6.13359157885957
9.9,1,-0.98213908304738,8.01661711565389,5.96247812669559
10,1,-1.30945431158578,8.17782168204329,5.78880957980929
10.1,1,-1.56098529214817,8.22931052474741,5.92939646711189
10.2,1,-1.80340819768183,8.29897950224554,5.65332472074878
10.3,1,-2.03707324552727,8.3890700926148,5.55426949069807
10.4,1,-2.09944889918726,8.34797225157584,5.40392561490917
10.5,1,-2.41176514002616,8.51188599418501,5.12655472114228
10.6,1,-2.43245159981086,8.50205511431357,5.0927335381198
10.7,1,-2.53986121964342,8.47468358512482,4.95313801733155
10.8,1,-2.78870110588036,8.36391114945453,5.01328174212039
10.9,1,-2.72377362727078,8.09484478320759,5.0273617677033
11,1,-2.90573651273147,7.90404335192855,5.07443951326722
11.1,1,-3.00038515995797,7.57682034086567,5.05046718904308
11.2,1,-3.08906324631274,7.49170791164544,5.14664127414705
11.3,1,-3.20419499830832,7.09529039025378,5.17811705083305
11.4,1,-3.34417359338658,6.77381792162447,5.22556425872436
11.5,1,-3.33458681504783,6.55402985289942,5.33842874678085
11.6,1,-3.33949740993803,6.35987975364919,5.35859320179943
11.7,1,-3.70064460053498,6.28401309525703,5.3438829675096
11.8,1,-3.72501650150263,6.05520221880321,5.39035331355594
11.9,1,-4.01339184948754,5.99713252930852,5.32341912112853
12,1,-4.21928104083791,5.93201774470684,5.2409922618751
12.1,1,-4.5562899806028,5.83869815119887,5.33066417020576
12.2,1,-4.82589117712531,5.86852488955576,5.06648833863482
12.3,1,-5.28267695066651,5.82797348185395,5.11439963250154
12.4,1,-5.55540676585944,5.74157045175559,5.16011968153643
12.5,1,-5.79276319499362,5.80837834434952,5.16366977706232
12.6,1,-6.20587786775006,5.79596614985087,5.30520952425127
12.7,1,-6.67302205857622,5.83729354628762,5.41384329517727
12.8,1,-7.09699117069313,5.94980787581404,5.43922699458247
12.9,1,-7.42329153413742,5.81617237825712,5.62336712691614
13,1,-7.86486533090972,5.83365438603729,5.66864000051354
13.1,1,-8.13786412486498,5.78059796130344,5.83625585255487
13.2,1,-8.48049503434797,5.66723968226504,5.99816651976634
13.3,1,-8.61871867092579,5.70596837142769,5.97715003471662
13.4,1,-8.65944235266076,5.48315350986355,6.04981997057032
13.5,1,-8.63519798353031,5.25980390572218,5.89444720996733
13.6,1,-8.64555523923642,5.07246950555028,5.90590187124419
13.7,1,-8.43202696585708,4.75805451708269,5.71283492739616
13.8,1,-8.21037920193153,4.3573898657311,5.52862467643046
13.9,1,-7.81307043978128,3.97819099173881,5.32538585266656
14,1,-7.45502881831439,3.77467253361022,5.27234883675276
14.1,1,-7.076403211144,3.28977322760105,5.03904839356302
14.2,1,-6.85712640091524,2.86910226930169,4.84514029702757
14.3,1,-6.60113977226365,2.46278652588287,4.74724925600239
14.4,1,-6.48702060517003,2.01668089894454,4.52169535832042
14.5,1,-6.45086408402805,1.63070606676722,4.58386103801006
14.6,1,-6.50142607973161,1.33542494169174,4.5884327416671
14.7,1,-6.65488254849846,0.971409841571867,4.67630980086498
14.8,1,-6.88590032673001,0.732847210186941,4.76295211751697
14.9,1,-7.213751679107,0.642348985315971,4.93318327096555
15,1,-7.29853301351626,0.498467646454963,5.20053309059839
15.1,1,-7.65491817742733,0.307574084206028,5.39695384315364
15.2,1,-8.03744318468086,0.153047449722823,5.54038645327046
15.3,1,-8.19521248623446,0.160641264873888,5.78395802865314
15.4,1,-8.50805248911208,0.0635272269187051,5.78486890811612
15.5,1,-8.74243938948048,-0.0633333660241231,5.87709507493202
15.6,1,-8.85554922659292,-0.261287014811421,5.76571336953464
15.7,1,-9.02855505683892,-0.449933552694456,5.65606455201049
15.8,1,-9.18663939676472,-0.629357867553422,5.56511351770654
15.9,1,-9.09576148122132,-0.944235711885573,5.33231848369862
16,1,-9.06538660109964,-1.16947568665114,5.19488018871836
16.1,1,-8.93723871411842,-1.45163728828941,5.08661627477682
16.2,1,-8.84241233738785,-1.71829690519917,4.90074911899494
16.3,1,-8.88764592774783,-2.02214879643173,4.92296013494059
16.4,1,-8.50192068011927,-2.36019712523795,4.78089382659077
16.5,1,-8.46723122760722,-2.54177467040638,4.86713843400259
16.6,1,-8.26804152210522,-2.77368926692618,5.02538949306003
16.7,1,-8.1906663685222,-3.08509386195488,5.02477798558707
16.8,1,-7.90387056956475,-3.31597072143488,5.44567894519396
16.9,1,-7.87444060488121,-3.44653982257991,5.41554863051841
17,1,-7.75074370626757,-3.71093729519275,5.60240949643562
17.1,1,-7.56839181734829,-3.95295331309775,5.78337212897921
17.2,1,-7.50521274250414,-4.10575578770735,5.92971598673225
17.3,1,-7.35197268645521,-4.38480321955582,5.90753190292005
17.4,1,-7.17473587227157,-4.64513085705667,6.04421636095295
17.5,1,-7.27301111264507,-4.906784627571,5.75762050455974
17.6,1,-7.20697826424375,-5.13916861183031,5.763036196907
17.7,1,-7.20485942517818,-5.35898766732547,5.5374875833766
17.8,1,-7.00098784905881,-5.66171889065395,5.41361886090408
17.9,1,-7.01572829405762,-5.67388028988971,5.19105151892341
18,1,-6.91467791311563,-5.92141915773541,4.97297379404745
18.1,1,-6.76734791783034,-5.85907196820779,4.89435759530278
18.2,1,-6.59086259087182,-6.05307870933275,4.71527979680381
18.3,1,-6.38764305104963,-5.88148428566938,4.62595998232256
18.4,1,-6.08132525004317,-5.6609438838528,4.64670164361613
18.5,1,-5.63701236662849,-5.6061205200059,4.58628127980427
18.6,1,-5.31594473188406,-5.38974449438253,4.8202977904814
18.7,1,-4.65635907452614,-5.18946855288011,5.02366675629373
18.8,1,-4.23389387997351,-4.9456641679538,5.22800019808771
18.9,1,-3.80092459555595,-4.74412576187861,5.40165562881577
19,1,-3.35752200515663,-4.57997453568992,5.55108415014551
19.1,1,-2.90906916251709,-4.63163222932248,5.63368864439201
19.2,1,-2.59752973316864,-4.51991733260205,5.76086766371112
19.3,1,-2.3877505630602,-4.79398301514521,5.83257208734018
19.4,1,-2.26894203552915,-4.9792188458364,5.90246190729535
19.5,1,-1.99618077600634,-5.236207568565,5.75525735165639
19.6,1,-1.96325497025527,-5.49926085545894,5.66401260436867
19.7,1,-1.95718483297677,-5.71271382758898,5.50757045536906
19.8,1,-2.05846990242009,-6.12509999824917,5.33600271485336
19.9,1,-1.91083365196881,-6.47314098655966,5.11212648329424
20,1,-1.84046211776936,-6.61030643621742,5.06383239636768
20.1,1,-1.8840301118007,-6.80659432512666,5.06457177722418
20.2,1,-1.8818913286877,-6.9246137554655,4.73101132815411
20.3,1,-1.78138384242847,-6.96272209812551,4.76720042266629
20.4,1,-1.71807761540291,-6.9000087248127,4.85880141866797
20.5,1,-1.52334194121138,-6.86474221322428,4.79930240669344
20.6,1,-1.42024189291362,-6.77593766028547,4.91559803766674
20.7,1,-1.22413025373232,-6.80102397397123,5.08309296247845
20.8,1,-1.11086721517088,-6.6207771289495,5.18344867914235
20.9,1,-0.85076826383025,-6.67763236252409,5.32868283116411
21,1,-0.590789282793214,-6.68391526425889,5.51609321296722
21.1,1,-0.323615536642632,-6.66253665019568,5.42732135548133
21.2,1,0.0488068281778842,-6.67787849503703,5.56050702941366
21.3,1,0.145353199403025,-6.75998987147974,5.47954090810333
21.4,1,0.379141868808435,-6.91045266451937,5.46776644105556
21.5,1,0.745579242438567,-6.94645713091002,5.25011835364698
21.6,1,1.00342100413771,-7.13095709727781,5.10169378945912
21.7,1,1.19344711894469,-7.41572251240965,4.97525197178405
21.8,1,1.4022150114932,-7.62787346741375,4.81859622012427
21.9,1,1.51306849276264,-7.72420975469166,4.54430812007645
22,1,1.73573800145439,-7.86574723504797,4.52096591561656
22.1,1,1.89056843108222,-8.00074530899536,4.45628342489272
22.2,1,2.06676585485893,-8.05122764431845,4.51702141055468
22.3,1,2.09325227103151,-8.10951261363377,4.44283373839234
22.4,1,2.45639691270894,-8.16851762320228,4.78072048821294
22.5,1,2.53401056572008,-7.95507955551322,4.98629423772664
22.6,1,2.73232235714307,-7.79943785106466,5.20858700549286
22.7,1,2.8804196383844,-7.73942630810621,5.36752266143334
22.8,1,3.05669680168127,-7.64735406779344,5.70222813558586
22.9,1,3.26232546316655,-7.39348063305708,5.91066946200877
23,1,3.35929728976973,-7.41158770600545,5.97003406070193
23.1,1,3.48821357787607,-7.19912511813296,6.16939126347616
23.2,1,3.56926163975094,-7.10262507042223,6.25966166214617
23.3,1,3.66175564989142,-6.96207337699965,6.06830726013706
23.4,1,4.05011798080718,-6.93878029297219,6.03618942436292
23.5,1,4.14889436467088,-6.87538659222756,5.96814141262066
23.6,1,4.40200748794841,-6.84604617074119,5.72257026847004
23.7,1,4.6248950537283,-6.90703518869003,5.48952783970243
23.8,1,4.76348940967164,-6.80979422882579,5.27436967556325
23.9,1,5.03017119292208,-6.78259469851738,5.14456647549859
24,1,5.32597594322938,-6.82007811522409,4.91343680409431
24.1,1,5.64009595801396,-6.86928712840719,4.85549649984241
24.2,1,5.83642042715582,-6.77580196422625,4.88707975693255
24.3,1,6.08302128877448,-6.88038355964449,4.92834599554001
24.4,1,6.2532907726108,-6.73625576821096,5.05264557462514
24.5,1,6.50971023707725,-6.6204506352547,5.14005840202937
24.6,1,6.79302832891948,-6.37657946007412,5.23265076467202
24.7,1,6.92552376278314,-6.43745687822648,5.5343895736093
24.8,1,7.24665251221322,-6.04912203647627,5.53232761725395
24.9,1,7.37153265277631,-5.99114866759969,5.72912101491811
25,1,7.42520600009155,-5.83321274087206,5.84362910878665
25.1,1,7.60782411864557,-5.57215601749041,5.97354610812265
25.2,1,7.62435448920146,-5.39699720646006,5.89513880018462
25.3,1,7.78923751032373,-5.19645379953688,5.84933576410595
25.4,1,7.89969293937357,-5.02147942232708,5.80642322361059
25.5,1,7.87399317060135,-4.76534926365349,5.57687724924584
25.6,1,7.92484684672094,-4.42904335340199,5.61373410276446
25.7,1,7.92139123426049,-4.20260580800051,5.39577156058341
25.8,1,8.02127220047001,-3.9802851958826,5.24337612130179
25.9,1,8.14944259943706,-3.74463541334098,5.06627899569032
26,1,8.13354258767289,-3.60615979277415,5.03423188226089
26.1,1,8.292473046526,-3.40885137619902,4.99587926191236
26.2,1,8.56070806130304,-3.14524804443742,4.97768535486338
26.3,1,8.63306422209995,-2.91360627583129,4.93003217246958
26.4,1,8.73097716398863,-2.796215671244,5.03447309290735
26.5,1,8.82845061021638,-2.65874003106133,5.13373751332655
26.6,1,8.79405500224818,-2.5517622806088,5.17574430641138
26.7,1,8.74735413067378,-2.30917274599266,5.32810635430798
26.8,1,8.38498662925579,-2.07743752044014,5.3261733829897
26.9,1,8.00057683239645,-1.9510885789598,5.54240634634576
27,1,7.75345417677704,-1.85338445586877,5.6083380272853
27.1,1,7.13127718923321,-1.58467309506094,5.60841842084404
27.2,1,6.41040402512041,-1.26702046233351,5.76998706064687
27.3,1,5.65072059788747,-1.04750930253113,5.83404292256319
27.4,1,4.89020525003947,-0.849053482936797,5.93985850430812
27.5,1,4.00548538399837,-0.520225009187117,5.78927267779048
27.6,1,3.26112658811101,-0.316920122980967,5.96988039836754
27.7,1,2.29251652917879,-0.0830510940724496,5.94449798277321
27.8,1,1.53224456680342,0.185048284949721,5.94344710804607
27.9,1,1.00313028326712,0.357984795299309,5.71515710185311
28,1,0.354144074154961,0.357975531432754,5.71641160135545
28.1,1,-0.0962548530107131,0.539312720252981,5.45375689594936
28.2,1,-0.289919452708738,0.493255057972553,5.41346144918691
28.3,1,-0.308009254405437,0.431988959369883,5.07497543820739
28.4,1,-0.441094421903846,0.552427630658799,4.86058983346064
28.5,1,-0.314941807893673,0.516059083344709,4.61096274189934
28.6,1,-0.176725489398525,0.434422706673909,4.22575272146988
28.7,1,0.0771087481357214,0.371679314539713,4.04982226905879
28.8,1,0.324077243296937,0.32836116883661,3.71688319261366
28.9,1,0.591706265738894,0.341558414509217,3.23646442348112
29,1,0.824062533381265,0.278515451263637,2.98701019837795
29.1,1,1.08485763156152,0.128460555552321,2.62769524356587
29.2,1,1.40678469587595,0.0506397489612944,2.13950864304101
29.3,1,1.489618428506,0.0208863875766266,1.87426806924438
29.4,1,1.78603081922854,-0.107226368297456,1.62178298354059
29.5,1,1.73566142461956,-0.0730814198844475,1.15767925404083
29.6,1,1.86937785333784,-0.0463747824431955,0.971724520138866
29.7,1,1.624814984031,-0.125064689220645,0.621521481535951
29.8,1,1.33876764175634,-0.121251029751125,0.303568987953258
29.9,1,1.05972567575408,0.0168777984229937,-0.0707889489969197
0,2,-0.552880843873415,0.00563583665226952,-0.0623612707912216
0.1,2,-0.247910611681242,-0.0852443555812984,-0.00875532676196321
0.2,2,-0.042018387463101,0.0277015155070989,0.0599175663141131
0.3,2,0.14429752834365,-0.0202563918769182,0.370418977015589
0.4,2,0.0598936284525332,0.00840104581777724,0.36283682532059
0.5,2,0.0949179664156835,0.0729504471780433,0.875920009025746
0.6,2,-0.0572443714918019,0.0833565478748275,0.958126408721222
0.7,2,-0.208578048073052,0.0454690370970711,1.23185089113935
0.8,2,-0.514494619154791,0.117070184926487,1.53535678038706
0.9,2,-0.617880568147278,0.0117765656787719,1.7792622540432
1,2,-0.782046718627665,0.00662998239908353,2.12438440996043
1.1,2,-1.06783313665106,0.098691932018524,2.46670114871413
1.2,2,-1.21637887160493,0.0362112252022705,2.84452813659374
1.3,2,-1.32859893589633,-0.00436912048052769,3.02776806856368
1.4,2,-1.44735758803353,-0.0681802887299623,3.36252287452675
1.5,2,-1.47032145583038,-0.0105225262333825,3.62850240305285
1.6,2,-1.31587430163289,-0.0610134947152426,3.83833939868464
1.7,2,-0.911570339368638,-0.036718672954769,4.15138553116546
1.8,2,-0.784413419974674,-0.0551447363145564,4.2237703585582
1.9,2,-0.276422716089323,-0.0990256612745038,4.21230915465147
2,2,0.358951464908269,-0.207823157526478,4.3792274090591
2.1,2,1.01560939003337,-0.238488407541966,4.40401962019128
2.2,2,1.73035497985509,-0.133068095402066,4.38055027823036
2.3,2,2.76911220710992,-0.297655561805819,4.50008895118209
2.4,2,3.6265007188767,-0.263571723746805,4.41598060316445
2.5,2,4.4156133752728,-0.200314790189271,4.33183541942298
2.6,2,5.17068219570555,-0.268401485906195,4.36487771888288
2.7,2,5.90494843956668,-0.232741792308911,4.40986639269507
2.8,2,6.44119570377434,-0.144100491334331,4.32050563208817
2.9,2,6.90152839203469,-0.0328307385162878,4.4209753734191
3,2,7.08116620186161,0.110523731743889,4.32828128050469
3.1,2,7.23539745482372,0.245645745740037,4.33117969475322
3.2,2,7.13857042524784,0.319748820913282,4.46839381236462
3.3,2,7.0972662117064,0.629479830088612,4.53764053373178
3.4,2,7.08108716525205,0.832074578880246,4.54207753686708
3.5,2,6.91819338227281,1.00972680321326,4.59556584932633
3.6,2,6.71438609774105,1.29112212647374,4.77308235319509
3.7,2,6.62024808212412,1.53208022329877,4.82241836541532
3.8,2,6.64011312873549,1.75376403183414,4.74790433034702
3.9,2,6.388823325495,2.16660698537254,4.79500906919806
4,2,6.59635863573756,2.43337577066852,4.73095243218334
4.1,2,6.35630506008809,2.75835685410844,4.60014944859716
4.2,2,6.61918520090341,3.07108529153449,4.57533048903586
4.3,2,6.59002201776441,3.43501062068611,4.40062793366944
4.4,2,6.61292563264175,3.56202171663705,4.30601803870079
4.5,2,6.71547535142895,3.79235628018168,4.32789756083238
4.6,2,6.76653946319554,4.00986286015217,4.15088933818836
4.7,2,6.67161973529361,4.08422091870921,4.06171423731363
4.8,2,6.55664655048653,4.17937846013519,3.92745244979823
4.9,2,6.48543448963764,4.23492076226242,4.11873730057644
5,2,6.19386521134932,4.15824019616337,4.0836950425765
5.1,2,6.03218408721736,4.17559942326632,4.03970597269573
5.2,2,5.70630073158917,4.25255802939398,4.12735747316958
5.3,2,5.39402854146872,4.11330152985773,4.1755263387851
5.4,2,5.11672374819111,4.19233583273005,4.3414506209796
5.5,2,4.76102427505178,4.14474434387394,4.36293043088212
5.6,2,4.53984703613843,4.18756103684762,4.48519339835919
5.7,2,4.25152392691936,4.37490317717952,4.61845138524832
5.8,2,4.18012785109333,4.48896429537822,4.66179651706181
5.9,2,3.94356565562003,4.6192386246693,4.5525930619813
6,2,3.86376496355867,4.88753735290199,4.54498084777813
6.1,2,3.85436861470607,5.0166063082329,4.41496733132568
6.2,2,3.7877460927739,5.37772777648969,4.25903351292478
6.3,2,3.85763698842378,5.66147228698942,4.27835168921747
6.4,2,3.72979050208148,5.7516001791174,4.22095194298908
6.5,2,3.86192953300843,5.98621270392866,4.2044470688256
6.6,2,3.78035509368712,6.29281686343761,4.06712617394642
6.7,2,3.71189195284173,6.34696019780729,4.00228938934193
6.8,2,3.61476477901618,6.44062236682455,4.01584767444073
6.9,2,3.62450850659056,6.54396058173683,4.06710857140701
7,2,3.36595126126534,6.42091405562688,4.26643419044257
7.1,2,3.16889660619534,6.50523683883107,4.37677401643111
7.2,2,3.05835647870508,6.45413229678494,4.53339307720164
7.3,2,2.66230964856923,6.58164830106363,4.69393017718576
7.4,2,2.52652500776124,6.68511005562982,4.81212941483736
7.5,2,2.27768085655519,6.68952778451877,4.92481943019577
7.6,2,2.05537663257403,6.77046427788281,5.00547165894077
7.7,2,1.66617859184638,6.95783066086432,5.14498040200809
7.8,2,1.47569702879807,7.14108780219406,5.19113206233775
7.9,2,1.33346410755178,7.46125224088936,4.9414410571356
8,2,1.16133658800274,7.79234544600819,4.98933151478803
8.1,2,0.95828537777567,7.90206588286653,4.90697583613038
8.2,2,0.666352640344026,8.27453126671069,4.7686229955342
8.3,2,0.51084972147192,8.54368245840876,4.66111421754734
8.4,2,0.452982800294676,8.80524041093324,4.68299041507962
8.5,2,0.291476045064848,8.93182712642712,4.61992859733458
8.6,2,0.103622743876553,9.13882940241932,4.44995354939614
8.7,2,-0.0243273656913535,9.15510188508602,4.63064319472451
8.8,2,-0.263677564185997,9.23152564970529,4.66212299018425
8.9,2,-0.400891768946296,9.14360501712848,4.74850527437894
9,2,-0.650654830682313,9.12123863847412,4.75266900918499
9.1,2,-0.931198482579362,8.77361437221028,4.96443054839525
9.2,2,-1.04388932813501,8.57006510845688,4.89561851917352
9.3,2,-1.16276712314218,8.43922974675043,5.05833446853112
9.4,2,-1.4601179157675,8.31653825360802,5.23342864641035
9.5,2,-1.64968304319714,7.98503355938217,5.19141138589217
9.6,2,-1.89071807702086,7.9472442773936,5.12348409940331
9.7,2,-2.00777774376522,7.87456562377087,4.86021292006222
9.8,2,-2.22180203881857,7.69923556430345,4.88214056177478
9.9,2,-2.37678678611305,7.69149230238553,4.72038876979206
10,2,-2.59298236283238,7.5941250069507,4.58118111629449
10.1,2,-2.77475840320475,7.61611836538943,4.45417991787233
10.2,2,-3.01018444106135,7.67587041525411,4.30337407338714
10.3,2,-3.17887313017219,7.61362007907251,4.07583699332175
10.4,2,-3.36477411106828,7.51292759529515,4.03732590328373
10.5,2,-3.49725466312162,7.51687974069923,4.18720154652188
10.6,2,-3.78576298662513,7.27577377868034,4.06790792666058
10.7,2,-3.88322580023889,7.08865793246613,4.28173373337744
10.8,2,-4.13869615619808,6.97775272508144,4.3674008047079
10.9,2,-4.32794946520013,6.79260736733628,4.54349499678442
11,2,-4.61060815994301,6.69222872938793,4.88225858515749
11.1,2,-4.62962356234322,6.46657111289394,5.03665946799873
11.2,2,-4.69553201779792,6.32548189363241,5.14879501161853
11.3,2,-4.89322661763098,6.07786496997379,5.168225646612
11.4,2,-5.04714222702724,5.91887361988985,5.23711572609698
11.5,2,-5.15220716777037,5.79660384994253,5.23709416087818
11.6,2,-5.4072845341948,5.92440738677212,5.27212720429348
11.7,2,-5.54895549604933,5.81470358356091,5.10634358164542
11.8,2,-5.83235134938753,5.76059630762615,4.986147914092
11.9,2,-5.92037044875921,5.86260609816209,4.7743888378157
12,2,-6.18519879218421,5.83275531594766,4.68616644127308
12.1,2,-6.3369769593493,5.8301083810338,4.49498336881201
12.2,2,-6.6157381173021,5.87423378620989,4.21380300440733
12.3,2,-7.00557707412605,6.03061214828793,4.2000099256278
12.4,2,-7.24716666746502,5.96056962690424,4.14119659835908
12.5,2,-7.49459823692912,5.98024967227439,4.12923276974445
12.6,2,-7.8908837815668,5.81110469718469,4.17229363354261
12.7,2,-8.46284947464212,5.8607579831533,4.19390503808192
12.8,2,-8.74605751017152,5.73465093851619,4.32930368047962
12.9,2,-9.04422364142625,5.61730184566817,4.47729273939924
13,2,-9.48591335946399,5.44251700777068,4.48402838746698
13.1,2,-9.81441072471401,5.40193759694151,4.52068954489893
13.2,2,-9.96129834280818,5.10168899505401,4.84442371346297
13.3,2,-10.1947126259237,4.85864306729099,4.80537287986315
13.4,2,-10.2381518335492,4.70656337548658,4.82831050004365
13.5,2,-10.1156273674617,4.32890455918975,4.88579791108649
13.6,2,-9.99171126797174,4.08072494161869,4.87255382872382
13.7,2,-9.82207713230782,3.61148050429753,4.90951898009688
13.8,2,-9.59301049799553,3.3157265354476,4.71663248628693
13.9,2,-9.26197441084058,3.00327579244683,4.4729850664052
14,2,-8.98728564875286,2.68073697354868,4.38931490600514
14.1,2,-8.80694656560988,2.39083793629732,4.35514910168026
14.2,2,-8.6892822208079,2.1221313263427,4.20307029437675
14.3,2,-8.44656252711723,1.86779367949955,4.17599248605362
14.4,2,-8.45493849321208,1.63808610246375,4.24273974838923
14.5,2,-8.47127842841658,1.56452953086541,4.38380911953032
14.6,2,-8.44778505021785,1.34317247515463,4.48763035214191
14.7,2,-8.5561688479771,1.24283673646811,4.67086901866467
14.8,2,-8.82813815111892,1.14454064283647,4.85922561665924
14.9,2,-9.13929332337297,1.0346299197801,5.10321102227302
15,2,-9.31744073299377,0.9277997695603,5.08601170221143
15.1,2,-9.59698821094212,0.765571442001754,5.22188751920483
15.2,2,-9.96641949855084,0.425992296741666,5.2923305307397
15.3,2,-10.1707831038153,0.242010792525508,5.2768772623029
