t,ID_Tag,ID_Anchor,range
8.2,1,10,17.9792318432662
8.3,1,10,17.2970948112513
8.4,1,10,16.7159643744611
8.5,1,10,16.3095980346371
8.6,1,10,15.6924624405236
8.7,1,10,15.0811839021707
8.8,1,10,14.498612692931
8.9,1,10,14.0872757164615
9,1,10,13.5277104772199
9.1,1,10,13.7460035228257
9.2,1,10,14.7551448521847
9.3,1,10,15.4706125380421
9.4,1,10,16.1507856039052
9.5,1,10,16.2161754104174
9.6,1,10,16.1586412031332
9.7,1,10,16.3304663973106
9.8,1,10,16.963966533667
9.9,1,10,17.8186139393346
0,2,10,18.7484196485511
0.1,2,10,18.3933404083034
0.2,2,10,18.2129743511736
0.3,2,10,18.0697296899722
0.4,2,10,18.0271199535419
0.5,2,10,17.8519457680751
0.6,2,10,16.6738949360827
0.7,2,10,15.1860595466651
0.8,2,10,14.0652082748975
0.9,2,10,13.466039228316
1,2,10,13.081159938687
1.1,2,10,12.4867980540934
1.2,2,10,11.6400793804812
1.3,2,10,11.0515886037174
1.4,2,10,10.7623837255457
1.5,2,10,10.5252827671912
1.6,2,10,10.5377971064236
1.7,2,10,11.0142931804827
1.8,2,10,11.1074236440285
1.9,2,10,11.0403189191509
2,2,10,11.3225166625053
2.1,2,10,10.8211862712785
2.2,2,10,10.8434992530503
2.3,2,10,10.956264457203
2.4,2,10,11.2911924743627
2.5,2,10,11.6451718495174
2.6,2,10,11.9268559461091
2.7,2,10,12.3777708193449
2.8,2,10,12.6773123638438
2.9,2,10,13.2475843955106
3,2,10,13.6036478451854
3.1,2,10,14.3231776351109
3.2,2,10,15.0656449041491
3.3,2,10,15.6935965516089
3.4,2,10,16.2948340814905
3.5,2,10,16.8880143907661
3.6,2,10,17.2330117893155
3.7,2,10,17.5569984465959
3.8,2,10,17.9971253221677
3.9,2,10,18.8281006420925
4,2,10,19.440343300334
4.1,2,10,20.4607925070561
4.2,2,10,21.6468274360169
4.3,2,10,22.5003912994917
4.4,2,10,22.9528195307591
4.5,2,10,22.9552844136249
4.6,2,10,22.6265881148377
4.7,2,10,22.4742361430595
4.8,2,10,22.6171928031166
4.9,2,10,23.1463289528071
5,2,10,23.993954756663
5.1,2,10,24.9839131914019
5.2,2,10,25.8939844416897
5.3,2,10,26.3798244605772
5.4,2,10,26.2030468976727
5.5,2,10,26.0992861059028
5.6,2,10,25.6605722439115
5.7,2,10,25.7674642187114
5.8,2,10,26.16498798813
5.9,2,10,27.0158805509378
6,2,10,27.1393097084056
6.1,2,10,26.2363709352976
6.2,2,10,24.5922400094445
6.3,2,10,23.1076379131516
6.4,2,10,22.7003981185161
6.5,2,10,22.9571864702902
6.6,2,10,24.0032707385999
6.7,2,10,24.5211165152047
6.8,2,10,24.2030087804273
6.9,2,10,23.9467945259069
7,2,10,23.300669598721
7.1,2,10,22.9608023542538
7.2,2,10,23.0049275339907
7.3,2,10,22.7926860889557
7.4,2,10,22.5527381925757
7.5,2,10,21.9512516593784
7.6,2,10,21.4491226760051
7.7,2,10,21.0604444437702
7.8,2,10,20.7782115457037
7.9,2,10,20.2386753306796
8,2,10,19.9164471635256
8.1,2,10,19.790368339902
8.2,2,10,19.3221660935987
8.3,2,10,19.1911178579459
8.4,2,10,18.7566504624544
8.5,2,10,18.0677122865043
8.6,2,10,17.6956829655399
8.7,2,10,16.7386047635896
8.8,2,10,15.662442458208
8.9,2,10,14.9288313850421
9,2,10,14.8213285728828
9.1,2,10,15.50492544208
9.2,2,10,16.8705987033183
9.3,2,10,17.7662042405136
9.4,2,10,18.0815837822692
9.5,2,10,18.3377447487965
9.6,2,10,18.5636792038975
9.7,2,10,18.431656070057
9.8,2,10,18.793601329967
9.9,2,10,19.4257896782719
